"","prod_id","store_id","week","sales_qty","avg_unit_price"
"3200",233551009,996,"01",4,0.4975
"3201",233551009,996,"04",4,0.4975
"3202",233551009,996,"05",4,0.4975
"3203",233551009,996,"11",4,0.4975
"3204",233551009,996,"14",4,0.4975
"3205",233551009,996,"15",4,0.4975
"3206",233551009,996,"43",4,0.4975
"3207",233551009,996,"44",4,0.4975
"3208",233551009,346,"22",4,0.4975
"3209",233551009,588,"46",8,0.4975
"3210",233551009,588,"52",4,0.4975
"3211",233551009,588,"07",4,0.3225
"3212",233551009,342,"09",1,0.4
"3213",233551009,343,"28",8,0.4975
"3214",233551009,343,"36",20,0.4975
"3215",233551009,349,"02",8,0.4975
"3216",233551009,349,"05",4,0.3975
"3217",233551009,349,"09",8,0.3975
"3218",233551009,349,"10",8,0.4975
"3219",233551009,349,"18",12,0.4975
"3220",233551009,349,"22",8,0.4975
"3221",233551009,349,"23",4,0.4975
"3222",233551009,349,"24",8,0.4975
"3223",233551009,349,"26",4,0.4975
"3224",233551009,349,"28",4,0.4975
"3225",233551009,349,"30",8,0.4975
"3226",233551009,349,"32",12,0.4975
"3227",233551009,349,"36",8,0.4975
"3228",233551009,349,"38",9,0.498333333333333
"3229",233551009,349,"39",8,0.3225
"3230",233551009,349,"42",4,0.4975
"3231",233551009,349,"44",4,0.3225
"3232",233551009,349,"52",4,0.4975
"3233",233551009,349,"04",8,0.4975
"3234",233551009,349,"08",4,0.4975
"3235",233551009,347,"22",8,0.4975
"3236",233551009,588,"24",4,0.4975
"3237",233551009,588,"31",4,0.4975
"3238",233551009,349,"12",4,0.4975
"3239",233551009,344,"26",4,0.4975
"3240",233551009,996,"07",4,0.4975
"3241",233551009,344,"35",16,0.321875
"3242",233551009,345,"22",4,0.4975
"3243",233551009,157,"10",8,0.4975
"3244",233551009,342,"34",8,0.4975
"3245",233551009,996,"38",8,0.41
"3246",233551009,996,"48",8,0.4975
"3247",233551009,345,"04",4,0.4975
"3248",233551009,345,"08",4,0.4975
"3249",233551009,345,"16",4,0.4975
"3250",233551009,345,"18",12,0.4975
"3251",233551009,345,"20",1,0.5
"3252",233551009,345,"21",4,0.4975
"3253",233551009,345,"23",4,0.4975
"3254",233551009,345,"24",4,0.4975
"3255",233551009,345,"25",4,0.4975
"3256",233551009,345,"26",8,0.4975
"3257",233551009,345,"29",4,0.4975
"3258",233551009,345,"31",8,0.4975
"3259",233551009,345,"32",4,0.4975
"3260",233551009,345,"38",4,0.4975
"3261",233551009,344,"05",4,0.3975
"3262",233551009,346,"36",8,0.4975
"3263",233551009,345,"44",8,0.4975
"3264",233551009,345,"09",8,0.41
"3265",233551009,345,"02",8,0.4975
"3266",233551009,346,"03",24,0.435
"3267",233551009,346,"05",4,0.3975
"3268",233551009,346,"15",8,0.3225
"3269",233551009,346,"28",16,0.4975
"3270",233551009,346,"44",4,0.4975
"3271",233551009,346,"26",8,0.4975
"3272",233551009,346,"34",4,0.4975
"3273",233551009,346,"08",12,0.4975
"3274",233551009,345,"33",4,0.4975
"3275",233551009,342,"04",4,0.4975
"3276",233551009,344,"46",4,0.4975
"3277",233551009,588,"10",8,0.4975
"3278",233551009,588,"06",8,0.49875
"3279",233551009,588,"08",2,0.5
"3280",233551009,588,"15",4,0.4975
"3281",233551009,588,"23",2,0.5
"3282",233551009,588,"27",2,0.5
"3283",233551009,349,"11",8,0.3225
"3284",233551009,347,"20",4,0.4975
"3285",233551009,347,"26",4,0.4975
"3286",233551009,343,"42",4,0.4975
"3287",233551009,343,"44",4,0.4975
"3288",233551009,343,"46",4,0.4975
"3289",233551009,346,"04",8,0.435
"3290",233551009,346,"16",4,0.3225
"3291",233551009,342,"50",4,0.4975
"3292",233551009,342,"25",8,0.4975
"3293",233551009,346,"09",4,0.3225
"3294",233551009,345,"28",4,0.4975
"3295",233551009,345,"34",4,0.4975
"3296",233551009,342,"45",4,0.4975
"3297",233551009,346,"51",4,0.4975
"3298",233551009,588,"22",4,0.4975
"3299",233551009,347,"34",4,0.4975
"3300",233551009,347,"44",4,0.4975
"3301",233551009,343,"38",4,0.4975
"3302",233551009,996,"10",4,0.4975
"3303",233551009,344,"12",4,0.4975
"3304",233551009,344,"15",4,0.4975
"3305",233551009,344,"38",4,0.4975
"3306",233551009,346,"20",4,0.4975
"3307",233551009,344,"20",4,0.4975
"3308",233551009,344,"48",4,0.4975
"3309",233551009,345,"50",4,0.4975
"3310",233551009,346,"37",4,0.3225
"3311",233551009,349,"31",8,0.4975
"3312",233551009,347,"25",4,0.4975
"3313",233551009,347,"03",4,0.4975
"3314",233551009,347,"10",8,0.4975
"3315",234415008,344,"01",12,0.42
"3316",234415008,347,"01",32,0.42
"3317",234415008,347,"18",4,0.42
"3318",234415008,347,"52",4,0.42
"3319",234415008,347,"16",4,0.42
"3320",234415008,347,"26",4,0.42
"3321",234415008,349,"01",16,0.42
"3322",234415008,342,"28",4,0.42
"3323",234415008,342,"29",4,0.42
"3324",234415008,347,"21",16,0.42
"3325",234415008,347,"17",4,0.42
"3326",234415008,588,"39",7,0.42
"3327",234415008,588,"13",16,0.42
"3328",234415008,588,"15",16,0.42
"3329",234415008,345,"01",4,0.42
"3330",234415008,157,"22",5,0.42
"3331",234415008,335,"15",12,0.315
"3332",234415008,335,"17",4,0.42
"3333",234415008,335,"19",4,0.3725
"3334",234415008,335,"22",12,0.42
"3335",234415008,335,"24",4,0.42
"3336",234415008,335,"26",4,0.42
"3337",234415008,335,"28",4,0.42
"3338",234415008,335,"29",8,0.42
"3339",234415008,335,"30",4,0.42
"3340",234415008,343,"31",8,0.42
"3341",234415008,343,"33",8,0.42
"3342",234415008,157,"01",20,0.42
"3343",234415008,342,"17",12,0.42
"3344",234415008,342,"21",24,0.42
"3345",234415008,342,"39",4,0.42
"3346",234415008,342,"47",8,0.42
"3347",234415008,157,"49",4,0.42
"3348",234415008,342,"51",4,0.42
"3349",234415008,342,"16",4,0.42
"3350",234415008,588,"16",12,0.42
"3351",234415008,349,"26",6,0.42
"3352",234415008,157,"48",8,0.42
"3353",234415008,157,"09",8,0.42
"3354",234415008,342,"01",8,0.42
"3355",234415008,588,"29",13,0.42
"3356",234415008,345,"51",28,0.42
"3357",234415008,345,"11",4,0.42
"3358",234415008,346,"39",4,0.42
"3359",234415008,346,"45",24,0.42
"3360",234415008,157,"24",1,0.42
"3361",234415008,342,"23",4,0.42
"3362",234415008,342,"34",4,0.42
"3363",234415008,996,"11",4,0.42
"3364",234415008,398,"11",4,0.42
"3365",234415008,343,"28",16,0.42
"3366",234415008,157,"31",5,0.42
"3367",234415008,525,"34",12,0.42
"3368",234415008,349,"32",4,0.42
"3369",234415008,344,"35",4,0.3775
"3370",234415008,343,"36",16,0.3725
"3371",234415008,525,"01",16,0.42
"3372",234415008,525,"04",20,0.42
"3373",234415008,525,"05",16,0.42
"3374",234415008,525,"07",4,0.42
"3375",234415008,525,"08",4,0.42
"3376",234415008,525,"09",4,0.3775
"3377",234415008,525,"10",8,0.39875
"3378",234415008,525,"11",12,0.42
"3379",234415008,525,"12",4,0.315
"3380",234415008,525,"20",8,0.42
"3381",234415008,588,"33",12,0.42
"3382",234415008,588,"37",4,0.42
"3383",234415008,525,"38",4,0.42
"3384",234415008,525,"06",8,0.42
"3385",234415008,346,"03",20,0.42
"3386",234415008,346,"21",24,0.42
"3387",234415008,525,"18",12,0.42
"3388",234415008,525,"19",4,0.42
"3389",234415008,525,"44",4,0.42
"3390",234415008,343,"01",8,0.42
"3391",234415008,343,"21",12,0.42
"3392",234415008,525,"02",4,0.42
"3393",234415008,525,"03",12,0.42
"3394",234415008,588,"21",20,0.42
"3395",234415008,588,"26",8,0.42
"3396",234415008,525,"37",4,0.42
"3397",234415008,525,"40",4,0.42
"3398",234415008,588,"30",24,0.42
"3399",234415008,346,"01",60,0.42
"3400",234415008,157,"45",12,0.42
"3401",234415008,398,"34",12,0.42
"3402",234415008,398,"37",4,0.3775
"3403",234415008,398,"07",4,0.42
"3404",234415008,157,"04",12,0.42
"3405",234415008,157,"06",8,0.42
"3406",234415008,157,"07",4,0.42
"3407",234415008,157,"13",4,0.42
"3408",234415008,349,"19",8,0.42
"3409",234415008,344,"24",8,0.42
"3410",234415008,344,"27",4,0.42
"3411",234415008,344,"31",4,0.42
"3412",234415008,344,"32",4,0.42
"3413",234415008,344,"44",4,0.42
"3414",234415008,349,"21",4,0.42
"3415",234415008,996,"02",4,0.42
"3416",234415008,996,"51",4,0.42
"3417",234415008,347,"36",4,0.42
"3418",234415008,347,"45",8,0.42
"3419",234415008,347,"47",8,0.42
"3420",234415008,347,"05",12,0.42
"3421",234415008,345,"04",4,0.21
"3422",234415008,345,"05",4,0.42
"3423",234415008,345,"06",4,0.42
"3424",234415008,345,"07",4,0.315
"3425",234415008,345,"08",8,0.42
"3426",234415008,345,"10",4,0.42
"3427",234415008,345,"18",4,0.42
"3428",234415008,346,"51",8,0.42
"3429",234415008,346,"52",8,0.42
"3430",234415008,346,"02",12,0.42
"3431",234415008,346,"05",48,0.42
"3432",234415008,346,"06",16,0.42
"3433",234415008,346,"07",8,0.42
"3434",234415008,346,"09",12,0.42
"3435",234415008,346,"10",8,0.42
"3436",234415008,346,"14",4,0.42
"3437",234415008,346,"15",8,0.42
"3438",234415008,346,"18",4,0.42
"3439",234415008,346,"19",4,0.42
"3440",234415008,346,"20",4,0.42
"3441",234415008,346,"22",4,0.42
"3442",234415008,346,"30",4,0.42
"3443",234415008,395,"01",8,0.42
"3444",234415008,344,"04",8,0.42
"3445",234415008,349,"11",8,0.42
"3446",234415008,344,"11",4,0.42
"3447",234415008,344,"49",4,0.42
"3448",234415008,342,"27",1,0.42
"3449",234415008,398,"08",8,0.39875
"3450",234415008,398,"16",4,0.42
"3451",234415008,157,"30",5,0.42
"3452",234415008,345,"47",8,0.42
"3453",234415008,588,"01",28,0.42
"3454",234415008,588,"02",16,0.42
"3455",234415008,588,"06",12,0.391666666666667
"3456",234415008,588,"07",8,0.42
"3457",234415008,588,"08",12,0.42
"3458",234415008,588,"09",16,0.42
"3459",234415008,588,"11",24,0.42
"3460",234415008,588,"12",8,0.42
"3461",234415008,588,"14",8,0.42
"3462",234415008,588,"17",16,0.42
"3463",234415008,588,"18",4,0.42
"3464",234415008,588,"19",8,0.42
"3465",234415008,588,"20",8,0.42
"3466",234415008,588,"22",12,0.42
"3467",234415008,588,"24",4,0.42
"3468",234415008,588,"27",4,0.42
"3469",234415008,588,"28",4,0.42
"3470",234415008,588,"31",4,0.42
"3471",234415008,588,"34",4,0.42
"3472",234415008,588,"38",12,0.42
"3473",234415008,588,"45",4,0.42
"3474",234415008,588,"46",8,0.42
"3475",234415008,588,"47",8,0.42
"3476",234415008,588,"48",8,0.42
"3477",234415008,588,"50",4,0.42
"3478",234415008,588,"52",4,0.42
"3479",234415008,588,"03",8,0.42
"3480",234415008,588,"04",4,0.42
"3481",234415008,346,"33",12,0.42
"3482",234415008,346,"47",24,0.42
"3483",234415008,525,"25",4,0.42
"3484",234415008,525,"32",4,0.42
"3485",234415008,525,"39",4,0.42
"3486",234415008,398,"26",4,0.42
"3487",234415008,335,"21",4,0.42
"3488",234415008,335,"01",4,0.42
"3489",234415008,343,"05",9,0.42
"3490",234415008,343,"45",8,0.42
"3491",234415008,343,"47",4,0.42
"3492",234415008,398,"04",2,0.42
"3493",234415008,398,"05",2,0.42
"3494",234415008,398,"10",4,0.42
"3495",234415008,398,"19",2,0.42
"3496",234415008,398,"35",6,0.42
"3497",234415008,398,"41",2,0.42
"3498",234415008,398,"13",1,0.42
"3499",234415008,398,"21",2,0.42
"3500",234415008,398,"22",2,0.42
"3501",234415008,398,"24",2,0.42
"3502",234415008,398,"43",1,0.42
"3503",234415008,346,"31",8,0.42
"3504",234415008,157,"14",2,0.42
"3505",234415008,345,"25",4,0.42
"3506",234415008,345,"27",5,0.42
"3507",234415008,996,"53",4,0.42
"3508",234415008,996,"01",4,0.42
"3509",234415008,996,"04",4,0.42
"3510",234415008,157,"36",7,0.42
"3511",234415008,157,"21",4,0.42
"3512",234415008,157,"28",5,0.42
"3513",234415008,157,"39",5,0.42
"3514",234415008,157,"25",12,0.42
"3515",234415008,395,"26",4,0.42
"3516",234415008,395,"30",4,0.3975
"3517",234415008,395,"34",4,0.42
"3518",234415008,395,"16",4,0.42
"3519",234415008,395,"22",4,0.42
"3520",234415008,344,"23",4,0.42
"3521",234415008,344,"26",4,0.42
"3522",234415008,344,"39",4,0.42
"3523",234415008,345,"14",4,0.42
"3524",234415008,345,"45",8,0.42
"3525",234415008,345,"21",4,0.42
"3526",234415008,525,"27",4,0.42
"3527",234415008,342,"35",4,0.42
"3528",234415008,342,"52",4,0.42
"3529",234415008,342,"02",7,0.42
"3530",234415008,342,"03",4,0.42
"3531",234415008,343,"10",8,0.42
"3532",234415008,525,"53",4,0.42
"3533",234415008,996,"12",8,0.42
"3534",234415008,342,"44",4,0.42
"3535",234415008,346,"26",8,0.42
"3536",234415008,345,"26",4,0.42
"3537",234415008,345,"34",8,0.42
"3538",234415008,349,"09",4,0.42
"3539",234415008,349,"12",8,0.42
"3540",234415008,349,"22",4,0.315
"3541",234415008,349,"23",4,0.42
"3542",234415008,349,"27",8,0.42
"3543",234415008,349,"29",4,0.42
"3544",234415008,349,"44",4,0.42
"3545",234415008,349,"47",12,0.42
"3546",234415008,349,"50",4,0.42
"3547",234415008,349,"14",8,0.42
"3548",234415008,343,"29",8,0.42
"3549",234415008,335,"02",4,0.42
"3550",234415008,345,"09",12,0.42
"3551",234415008,398,"31",4,0.42
"3552",234415008,398,"32",8,0.42
"3553",234415008,398,"45",4,0.42
"3554",234415008,346,"37",4,0.42
"3555",234415008,344,"50",1,0.42
"3556",234415008,344,"25",1,0.42
"3557",234415008,157,"08",4,0.42
"3558",234415008,395,"03",8,0.42
"3559",234415008,395,"05",4,0.42
"3560",234415008,342,"07",4,0.3875
"3561",234415008,157,"32",2,0.42
"3562",234415008,157,"35",2,0.39
"3563",234415008,157,"38",3,0.42
"3564",234415008,157,"19",3,0.42
"3565",234415008,157,"20",1,0.42
"3566",234415008,398,"28",1,0.42
"3567",234415008,344,"07",4,0.42
"3568",234415008,342,"14",4,0.3775
"3569",234415008,395,"38",4,0.42
"3570",234415008,343,"53",4,0.42
"3571",234415008,343,"02",4,0.42
"3572",234415008,343,"04",4,0.42
"3573",234415008,343,"06",8,0.42
"3574",234415008,343,"07",4,0.42
"3575",234415008,343,"08",12,0.42
"3576",234415008,343,"11",16,0.42
"3577",234415008,343,"16",4,0.42
"3578",234415008,343,"17",8,0.42
"3579",234415008,343,"19",8,0.42
"3580",234415008,343,"20",8,0.42
"3581",234415008,343,"22",8,0.42
"3582",234415008,343,"23",12,0.42
"3583",234415008,343,"26",8,0.42
"3584",234415008,343,"27",4,0.42
"3585",234415008,343,"30",8,0.42
"3586",234415008,343,"32",4,0.42
"3587",234415008,343,"39",4,0.42
"3588",234415008,343,"48",4,0.42
"3589",234415008,343,"49",4,0.42
"3590",234415008,343,"51",4,0.42
"3591",234415008,343,"52",4,0.385
"3592",234415008,343,"03",4,0.42
"3593",234415008,343,"14",4,0.42
"3594",234415008,343,"15",4,0.42
"3595",234415008,343,"18",4,0.42
"3596",234415008,346,"38",4,0.42
"3597",234415008,346,"50",4,0.42
"3598",234415008,346,"04",4,0.42
"3599",234415008,347,"10",4,0.42
"3600",234415008,344,"21",12,0.42
"3601",234415008,344,"06",4,0.42
"3602",234415008,335,"07",4,0.42
"3603",234415008,335,"10",4,0.42
"3604",234415008,335,"12",4,0.42
"3605",234415008,347,"20",8,0.42
"3606",234415008,349,"16",4,0.42
"3607",234415008,335,"44",4,0.42
"3608",234415008,335,"25",4,0.42
"3609",234415008,342,"45",4,0.42
"3610",234415008,150,"01",8,0.42
"3611",234415008,150,"06",4,0.42
"3612",234415008,150,"47",4,0.42
"3613",234415008,347,"09",4,0.42
"3614",234415008,347,"30",4,0.42
"3615",234415008,347,"31",4,0.42
"3616",234415008,347,"35",4,0.42
"3617",234415008,347,"43",4,0.42
"3618",234415008,347,"48",4,0.42
"3619",234415008,395,"29",4,0.42
"3620",234415008,395,"31",4,0.42
"3621",234415008,395,"39",4,0.42
"3622",234415008,345,"23",8,0.42
"3623",234415009,395,"29",4,0.42
"3624",234415009,342,"32",4,0.42
"3625",234415009,588,"24",8,0.42
"3626",234415009,347,"18",4,0.42
"3627",234415009,342,"06",4,0.42
"3628",234415009,588,"37",8,0.42
"3629",234415009,588,"38",8,0.42
"3630",234415009,588,"47",4,0.42
"3631",234415009,588,"49",4,0.42
"3632",234415009,588,"03",4,0.42
"3633",234415009,588,"08",4,0.42
"3634",234415009,344,"11",8,0.42
"3635",234415009,342,"45",12,0.42
"3636",234415009,342,"50",12,0.42
"3637",234415009,157,"28",4,0.42
"3638",234415009,157,"48",8,0.42
"3639",234415009,157,"01",12,0.42
"3640",234415009,395,"17",4,0.42
"3641",234415009,345,"37",8,0.42
"3642",234415009,150,"45",4,0.42
"3643",234415009,344,"17",4,0.42
"3644",234415009,344,"34",8,0.42
"3645",234415009,344,"36",4,0.42
"3646",234415009,349,"51",4,0.42
"3647",234415009,525,"48",4,0.42
"3648",234415009,395,"01",4,0.42
"3649",234415009,395,"06",4,0.42
"3650",234415009,347,"45",12,0.42
"3651",234415009,157,"24",2,0.42
"3652",234415009,398,"23",4,0.42
"3653",234415009,525,"04",4,0.42
"3654",234415009,525,"27",4,0.42
"3655",234415009,525,"31",4,0.42
"3656",234415009,525,"33",4,0.42
"3657",234415009,346,"47",4,0.42
"3658",234415009,588,"23",4,0.42
"3659",234415009,588,"29",8,0.42
"3660",234415009,588,"51",4,0.42
"3661",234415009,345,"25",8,0.42
"3662",234415009,343,"21",8,0.42
"3663",234415009,588,"26",4,0.42
"3664",234415009,525,"05",8,0.42
"3665",234415009,525,"06",8,0.42
"3666",234415009,349,"01",8,0.42
"3667",234415009,344,"20",4,0.42
"3668",234415009,157,"07",4,0.3775
"3669",234415009,157,"23",4,0.42
"3670",234415009,157,"26",8,0.42
"3671",234415009,157,"27",12,0.42
"3672",234415009,588,"12",4,0.42
"3673",234415009,157,"45",4,0.42
"3674",234415009,157,"52",4,0.42
"3675",234415009,157,"09",4,0.42
"3676",234415009,157,"13",4,0.42
"3677",234415009,157,"15",4,0.42
"3678",234415009,157,"17",8,0.42
"3679",234415009,349,"27",4,0.42
"3680",234415009,349,"31",8,0.42
"3681",234415009,349,"47",4,0.42
"3682",234415009,525,"35",4,0.42
"3683",234415009,344,"24",4,0.42
"3684",234415009,344,"31",4,0.42
"3685",234415009,344,"32",4,0.42
"3686",234415009,349,"22",8,0.3675
"3687",234415009,996,"27",4,0.42
"3688",234415009,398,"46",4,0.42
"3689",234415009,398,"47",4,0.42
"3690",234415009,343,"36",4,0.3775
"3691",234415009,588,"10",4,0.42
"3692",234415009,150,"47",8,0.42
"3693",234415009,349,"33",8,0.42
"3694",234415009,345,"13",8,0.3675
"3695",234415009,345,"15",4,0.42
"3696",234415009,345,"16",8,0.42
"3697",234415009,996,"33",4,0.42
"3698",234415009,335,"01",4,0.42
"3699",234415009,344,"53",4,0.42
"3700",234415009,395,"47",4,0.42
"3701",234415009,996,"30",4,0.42
"3702",234415009,344,"33",4,0.42
"3703",234415009,342,"21",8,0.42
"3704",234415009,342,"30",4,0.42
"3705",234415009,342,"01",4,0.42
"3706",234415009,157,"30",4,0.42
"3707",234415009,157,"36",12,0.399166666666667
"3708",234415009,157,"16",4,0.42
"3709",234415009,157,"19",4,0.42
"3710",234415009,398,"21",4,0.42
"3711",234415009,588,"22",8,0.42
"3712",234415009,588,"28",4,0.42
"3713",234415009,588,"31",4,0.42
"3714",234415009,588,"33",12,0.42
"3715",234415009,588,"34",4,0.42
"3716",234415009,588,"45",8,0.42
"3717",234415009,588,"46",4,0.42
"3718",234415009,588,"48",4,0.42
"3719",234415009,346,"21",16,0.42
"3720",234415009,346,"05",4,0.42
"3721",234415009,588,"19",4,0.42
"3722",234415009,395,"18",8,0.42
"3723",234415009,395,"20",12,0.42
"3724",234415009,395,"34",4,0.42
"3725",234415009,588,"11",16,0.42
"3726",234415009,398,"39",4,0.42
"3727",234415009,335,"21",4,0.42
"3728",234415009,395,"33",4,0.42
"3729",234415009,345,"34",8,0.42
"3730",234415009,347,"47",4,0.42
"3731",234415009,347,"48",12,0.42
"3732",234415009,347,"52",4,0.42
"3733",234415009,347,"02",4,0.42
"3734",234415009,347,"03",4,0.42
"3735",234415009,588,"17",4,0.42
"3736",234415009,157,"44",4,0.42
"3737",234415009,349,"43",4,0.42
"3738",234415009,157,"43",2,0.42
"3739",234415009,525,"02",4,0.42
"3740",234415009,525,"03",4,0.42
"3741",234415009,525,"14",4,0.42
"3742",234415009,525,"16",4,0.42
"3743",234415009,525,"17",4,0.42
"3744",234415009,525,"21",8,0.42
"3745",234415009,525,"32",4,0.42
"3746",234415009,525,"36",4,0.42
"3747",234415009,525,"01",4,0.42
"3748",234415009,525,"28",4,0.42
"3749",234415009,525,"45",4,0.42
"3750",234415009,346,"32",4,0.42
"3751",234415009,347,"19",4,0.42
"3752",234415009,345,"28",4,0.42
"3753",234415009,342,"51",8,0.42
"3754",234415009,345,"08",4,0.42
"3755",234415009,345,"27",9,0.42
"3756",234415009,345,"39",8,0.42
"3757",234415009,345,"43",4,0.42
"3758",234415009,345,"47",4,0.42
"3759",234415009,344,"51",4,0.42
"3760",234415009,344,"35",4,0.42
"3761",234415009,157,"35",4,0.315
"3762",234415009,395,"10",4,0.42
"3763",234415009,395,"23",4,0.42
"3764",234415009,395,"30",4,0.3975
"3765",234415009,395,"50",4,0.42
"3766",234415009,395,"03",4,0.42
"3767",234415009,395,"04",4,0.42
"3768",234415009,395,"07",4,0.42
"3769",234415009,395,"28",4,0.42
"3770",234415009,395,"32",4,0.42
"3771",234415009,395,"38",8,0.42
"3772",234415009,395,"40",4,0.42
"3773",234415009,349,"06",8,0.42
"3774",234415009,349,"08",4,0.42
"3775",234415009,349,"17",4,0.42
"3776",234415009,345,"11",8,0.42
"3777",234415009,345,"19",4,0.42
"3778",234415009,345,"21",4,0.42
"3779",234415009,345,"22",4,0.42
"3780",234415009,345,"30",4,0.42
"3781",234415009,345,"31",4,0.42
"3782",234415009,157,"33",4,0.42
"3783",234415009,344,"14",4,0.42
"3784",234415009,342,"35",4,0.42
"3785",234415009,342,"36",8,0.42
"3786",234415009,342,"39",4,0.42
"3787",234415009,342,"02",4,0.42
"3788",234415009,342,"03",4,0.42
"3789",234415009,342,"04",4,0.42
"3790",234415009,342,"05",8,0.42
"3791",234415009,342,"11",4,0.42
"3792",234415009,342,"12",4,0.42
"3793",234415009,342,"13",8,0.42
"3794",234415009,342,"20",4,0.42
"3795",234415009,342,"47",8,0.42
"3796",234415009,342,"09",4,0.42
"3797",234415009,342,"10",4,0.42
"3798",234415009,342,"15",4,0.42
"3799",234415009,342,"16",4,0.42
"3800",234415009,342,"33",4,0.42
"3801",234415009,342,"40",4,0.42
"3802",234415009,349,"19",1,0.42
"3803",234415009,349,"21",1,0.42
"3804",234415009,349,"52",8,0.315
"3805",234415009,346,"33",8,0.42
"3806",234415009,346,"39",4,0.42
"3807",234415009,996,"47",4,0.42
"3808",234415009,345,"04",8,0.21
"3809",234415009,996,"40",4,0.42
"3810",234415009,345,"14",1,0.42
"3811",234415009,345,"05",4,0.42
"3812",234415009,345,"09",4,0.42
"3813",234415009,345,"44",12,0.42
"3814",234415009,349,"15",8,0.42
"3815",234415009,345,"35",8,0.42
"3816",234415009,398,"33",4,0.42
"3817",234415009,343,"39",4,0.42
"3818",234415009,343,"23",4,0.42
"3819",234415009,349,"05",8,0.42
"3820",234415009,343,"05",8,0.42
"3821",234415009,349,"28",4,0.42
"3822",234415009,335,"38",4,0.42
"3823",234415009,398,"15",4,0.42
"3824",234415009,157,"47",4,0.42
"3825",234415009,996,"39",4,0.42
"3826",234415009,342,"07",4,0.3875
"3827",234415009,344,"01",4,0.42
"3828",234415009,157,"40",1,0.42
"3829",234415009,157,"20",1,0.42
"3830",234415009,157,"25",2,0.42
"3831",234415009,588,"27",4,0.42
"3832",234415009,349,"36",4,0.42
"3833",234415009,335,"09",4,0.42
"3834",234415009,398,"28",3,0.42
"3835",234415009,588,"16",4,0.42
"3836",234415009,344,"47",4,0.42
"3837",234415009,347,"22",4,0.42
"3838",234415009,344,"10",4,0.42
"3839",234415009,344,"27",8,0.42
"3840",234415009,398,"48",4,0.42
"3841",234415009,398,"51",4,0.2725
"3842",234415009,346,"37",4,0.42
"3843",234415009,346,"42",4,0.42
"3844",234415009,346,"45",12,0.42
"3845",234415009,347,"10",4,0.42
"3846",234415009,347,"11",4,0.42
"3847",234415009,347,"21",4,0.42
"3848",234415009,347,"23",4,0.42
"3849",234415009,344,"39",4,0.42
"3850",234415009,344,"42",4,0.42
"3851",234415009,344,"43",4,0.42
"3852",234415009,349,"14",4,0.42
"3853",234415009,345,"49",4,0.42
"3854",234415009,398,"52",4,0.2725
"3855",234415009,344,"21",4,0.42
"3856",234415009,347,"01",4,0.42
"3857",234415009,342,"44",4,0.42
"3858",234415009,345,"46",4,0.42
"3859",234415009,398,"32",4,0.42
"3860",234415009,345,"33",4,0.42
"3861",234415009,525,"07",4,0.42
"3862",234415012,996,"22",4,0.42
"3863",234415012,342,"29",4,0.42
"3864",234415012,342,"32",4,0.42
"3865",234415012,157,"34",8,0.42
"3866",234415012,342,"45",16,0.42
"3867",234415012,342,"01",8,0.42
"3868",234415012,525,"04",4,0.42
"3869",234415012,525,"35",8,0.42
"3870",234415012,157,"48",9,0.42
"3871",234415012,157,"49",20,0.42
"3872",234415012,157,"50",16,0.42
"3873",234415012,157,"52",17,0.42
"3874",234415012,347,"21",16,0.42
"3875",234415012,346,"08",4,0.42
"3876",234415012,342,"18",8,0.42
"3877",234415012,342,"20",4,0.42
"3878",234415012,342,"21",28,0.42
"3879",234415012,342,"16",12,0.42
"3880",234415012,342,"39",9,0.42
"3881",234415012,342,"40",4,0.42
"3882",234415012,588,"01",24,0.42
"3883",234415012,588,"02",16,0.42
"3884",234415012,588,"03",8,0.42
"3885",234415012,588,"06",4,0.42
"3886",234415012,588,"08",8,0.42
"3887",234415012,588,"16",24,0.42
"3888",234415012,588,"17",20,0.42
"3889",234415012,588,"18",8,0.42
"3890",234415012,588,"21",8,0.42
"3891",234415012,588,"24",8,0.42
"3892",234415012,588,"27",8,0.42
"3893",234415012,588,"29",8,0.42
"3894",234415012,588,"32",20,0.42
"3895",234415012,588,"34",8,0.42
"3896",234415012,588,"38",8,0.42
"3897",234415012,588,"39",20,0.42
"3898",234415012,588,"40",16,0.42
"3899",234415012,588,"43",8,0.42
"3900",234415012,588,"44",8,0.42
"3901",234415012,588,"46",20,0.42
"3902",234415012,588,"48",20,0.42
"3903",234415012,588,"49",12,0.42
"3904",234415012,588,"50",24,0.42
"3905",234415012,588,"51",12,0.42
"3906",234415012,588,"04",8,0.42
"3907",234415012,588,"05",8,0.42
"3908",234415012,588,"09",8,0.42
"3909",234415012,588,"10",8,0.42
"3910",234415012,588,"13",8,0.42
"3911",234415012,588,"15",8,0.42
"3912",234415012,588,"33",8,0.42
"3913",234415012,588,"36",8,0.42
"3914",234415012,588,"37",16,0.42
"3915",234415012,588,"42",8,0.42
"3916",234415012,588,"47",8,0.42
"3917",234415012,345,"37",8,0.42
"3918",234415012,345,"50",4,0.42
"3919",234415012,342,"08",8,0.42
"3920",234415012,347,"01",4,0.42
"3921",234415012,347,"51",4,0.42
"3922",234415012,347,"31",4,0.42
"3923",234415012,347,"33",8,0.42
"3924",234415012,347,"39",8,0.42
"3925",234415012,344,"46",1,0.42
"3926",234415012,344,"35",4,0.3775
"3927",234415012,349,"43",4,0.42
